Date,Adj Close,Close,High,Low,Open,Volume
2014-06-19,84.80135345458984,92.91000366210938,93.16999816894531,92.48999786376953,93.11000061035156,38422200
2014-06-20,84.90105438232422,92.7699966430664,92.87000274658203,92.52999877929688,92.69999694824219,25897500
2014-06-23,84.91938781738281,92.79000091552734,92.81999969482422,92.51000213623047,92.76000213623047,20837900
2014-06-24,84.83702087402344,92.69999694824219,93.56999969482422,92.43000030517578,92.77999877929688,31945800
2014-06-25,85.37698364257812,93.29000091552734,93.44999694824219,92.4800033569336,92.48999786376953,32818600
2014-06-26,85.42274475097656,93.33999633789062,93.36000061035156,92.62000274658203,93.3499984741211,22563900
2014-06-27,85.79794311523438,93.75,93.7699966430664,93.19000244140625,93.22000122070312,22877800
2014-06-30,85.94439697265625,93.91000366210938,94.13999938964844,93.66999816894531,93.7300033569336,19751900
2014-07-01,86.88700103759766,94.94000244140625,95.19000244140625,94.19999694824219,94.23999786376953,31862500
2014-07-02,87.033447265625,95.0999984741211,95.23999786376953,94.91000366210938,95.0,18777300
2014-07-03,87.58255767822266,95.69999694824219,95.69999694824219,95.1500015258789,95.41000366210938,15291700
2014-07-07,87.3171615600586,95.41000366210938,95.70999908447266,95.2300033569336,95.58999633789062,23266400
2014-07-08,86.26472473144531,94.26000213623047,95.30000305175781,93.87000274658203,95.2300033569336,40612400
2014-07-09,86.90532684326172,94.95999908447266,95.06999969482422,94.23999786376953,94.51000213623047,29919000
2014-07-10,86.63076782226562,94.66000366210938,95.05000305175781,93.62999725341797,93.73999786376953,44245300
2014-07-11,87.18901062011719,95.2699966430664,95.2699966430664,94.61000061035156,94.9000015258789,19566300
2014-07-14,87.71068572998047,95.83999633789062,96.05999755859375,95.54000091552734,95.69999694824219,19579000
2014-07-15,87.40869140625,95.51000213623047,96.12999725341797,94.83000183105469,95.98999786376953,39467500
2014-07-16,87.7564468383789,95.88999938964844,96.30000305175781,95.79000091552734,96.19999694824219,22052600
2014-07-17,86.59418487548828,94.62000274658203,95.97000122070312,94.31999969482422,95.62999725341797,43111500
2014-07-18,87.96693420410156,96.12000274658203,96.16999816894531,95.0,95.11000061035156,36682200
2014-07-21,87.85711669921875,96.0,96.16000366210938,95.55000305175781,95.91999816894531,29750700
2014-07-22,88.41535949707031,96.61000061035156,96.76000213623047,96.3499984741211,96.44999694824219,25770400
2014-07-23,88.98278045654297,97.2300033569336,97.33999633789062,96.7699966430664,96.94999694824219,28947500
2014-07-24,88.8821029663086,97.12000274658203,97.51000213623047,96.9800033569336,97.4000015258789,24707200
2014-07-25,88.53434753417969,96.73999786376953,96.87000274658203,96.2300033569336,96.62000274658203,29898900
2014-07-28,88.561767578125,96.7699966430664,97.0199966430664,96.0199966430664,96.83999633789062,25603400
2014-07-29,88.40621185302734,96.5999984741211,97.19999694824219,96.5199966430664,96.9800033569336,27022200
2014-07-30,88.75399017333984,96.9800033569336,97.31999969482422,96.5999984741211,97.13999938964844,35348500
2014-07-31,86.96025848388672,95.0199966430664,96.33999633789062,94.87999725341797,96.18000030517578,50047900
2014-08-01,86.63993072509766,94.66999816894531,95.33999633789062,94.04000091552734,94.81999969482422,60708000
2014-08-04,87.23477935791016,95.31999969482422,95.69000244140625,94.5199966430664,94.87000274658203,33230500
2014-08-05,86.56671142578125,94.58999633789062,95.20999908447266,94.1500015258789,94.94000244140625,50331100
2014-08-06,86.50265502929688,94.5199966430664,95.11000061035156,93.91999816894531,94.0,34431900
2014-08-07,86.22811126708984,94.22000122070312,95.13999938964844,93.88999938964844,94.95999908447266,33274700
2014-08-08,86.85041809082031,94.9000015258789,95.01000213623047,93.97000122070312,94.37000274658203,40236900
2014-08-11,87.3629150390625,95.45999908447266,95.76000213623047,95.19999694824219,95.2699966430664,28277500
2014-08-12,87.32630157470703,95.41999816894531,95.66999816894531,94.93000030517578,95.36000061035156,28152300
2014-08-13,88.2506332397461,96.43000030517578,96.47000122070312,95.76000213623047,95.80999755859375,27996500
2014-08-14,88.7082290649414,96.93000030517578,96.94999694824219,96.43000030517578,96.55999755859375,25006600
2014-08-15,89.13835144042969,97.4000015258789,97.62999725341797,96.4800033569336,97.48999786376953,55205500
2014-08-18,89.8247299194336,98.1500015258789,98.23999786376953,97.7699966430664,97.91000366210938,38938300
2014-08-19,90.3281021118164,98.69999694824219,98.76000213623047,98.31999969482422,98.37999725341797,21363400
2014-08-20,90.3281021118164,98.69999694824219,98.9000015258789,98.52999877929688,98.62000274658203,23435600
2014-08-21,90.51112365722656,98.9000015258789,98.94999694824219,98.5999984741211,98.75,19339500
2014-08-22,90.64839935302734,99.05000305175781,99.25,98.72000122070312,98.94000244140625,24692000
2014-08-25,90.96871185302734,99.4000015258789,99.68000030517578,99.16000366210938,99.5199966430664,24124700
2014-08-26,91.06022644042969,99.5,99.61000061035156,99.2699966430664,99.55000305175781,20100400
2014-08-27,91.07854461669922,99.5199966430664,99.63999938964844,99.30999755859375,99.52999877929688,15589100
2014-08-28,90.97786712646484,99.41000366210938,99.52999877929688,99.08000183105469,99.18000030517578,23563900
2014-08-29,91.3165054321289,99.77999877929688,99.91000366210938,99.2699966430664,99.62999725341797,17906300
2014-09-02,91.5819091796875,100.06999969482422,100.0999984741211,99.66000366210938,100.0199966430664,18326800
2014-09-03,91.04193878173828,99.4800033569336,100.33999633789062,99.30000305175781,100.33999633789062,25950700
2014-09-04,90.95955657958984,99.38999938964844,100.22000122070312,99.13999938964844,99.70999908447266,24663500
2014-09-05,91.41715240478516,99.88999938964844,99.94999694824219,99.02999877929688,99.54000091552734,30798200
2014-09-08,91.59102630615234,100.08000183105469,100.33000183105469,99.62000274658203,99.91999816894531,25571300
2014-09-09,90.83142852783203,99.25,100.45999908447266,99.05999755859375,100.08999633789062,36449200
2014-09-10,91.5819091796875,100.06999969482422,100.11000061035156,99.0999984741211,99.37999725341797,31080100
2014-09-11,91.50865936279297,99.98999786376953,100.04000091552734,99.23999786376953,99.63999938964844,28691900
2014-09-12,91.04193878173828,99.4800033569336,99.93000030517578,99.16999816894531,99.9000015258789,30444400
2014-09-15,90.16336059570312,98.5199966430664,99.5999984741211,98.22000122070312,99.58999633789062,32972200
2014-09-16,90.95040893554688,99.37999725341797,99.56999969482422,98.05000305175781,98.1500015258789,38166900
2014-09-17,91.08771514892578,99.52999877929688,100.0,98.93000030517578,99.36000061035156,37196500
2014-09-18,91.7740707397461,100.27999877929688,100.29000091552734,99.7300033569336,99.83999633789062,30196700
2014-09-19,91.71719360351562,99.9800033569336,100.55999755859375,99.58000183105469,100.45999908447266,46918000
2014-09-22,90.86405181884766,99.05000305175781,99.75,98.62000274658203,99.73999786376953,48658000
2014-09-23,90.61637878417969,98.77999877929688,99.22000122070312,98.58000183105469,98.6500015258789,33989600
2014-09-24,91.5887680053711,99.83999633789062,99.88999938964844,98.54000091552734,98.87999725341797,35959000
2014-09-25,89.6623306274414,97.73999786376953,99.6500015258789,97.69999694824219,99.5199966430664,68642500
2014-09-26,90.61637878417969,98.77999877929688,98.95999908447266,97.88999938964844,98.05999755859375,56106200
2014-09-29,90.49711608886719,98.6500015258789,98.91999816894531,97.75,97.80000305175781,33342700
2014-09-30,90.62554931640625,98.79000091552734,99.30000305175781,98.31999969482422,98.91999816894531,41834300
2014-10-01,89.17611694335938,97.20999908447266,98.61000061035156,96.9000015258789,98.51000213623047,58164900
2014-10-02,89.17611694335938,97.20999908447266,97.51000213623047,95.97000122070312,97.16999816894531,54501300
2014-10-03,90.0567855834961,98.16999816894531,98.56999969482422,97.44000244140625,97.77999877929688,41627800
2014-10-06,89.86412811279297,97.95999908447266,98.72000122070312,97.66000366210938,98.4800033569336,36038700
2014-10-07,88.58899688720703,96.56999969482422,97.77999877929688,96.55999755859375,97.5,45154000
2014-10-08,90.31365966796875,98.44999694824219,98.76000213623047,96.05999755859375,96.62000274658203,64931600
2014-10-09,88.85504150390625,96.86000061035156,98.56999969482422,96.70999908447266,98.31999969482422,62497100
2014-10-10,86.6350326538086,94.44000244140625,96.83000183105469,94.41999816894531,96.29000091552734,77579400
2014-10-13,85.27733612060547,92.95999908447266,94.98999786376953,92.87999725341797,94.2699966430664,80835900
2014-10-14,85.28653717041016,92.97000122070312,94.16999816894531,92.70999908447266,93.54000091552734,71814500
2014-10-15,84.73614501953125,92.37000274658203,92.76000213623047,90.23999786376953,91.56999969482422,108847800
2014-10-16,84.20406341552734,91.79000091552734,92.58000183105469,90.38999938964844,90.41999816894531,93165800
2014-10-17,85.31403350830078,93.0,93.88999938964844,92.45999908447266,93.0,69546700
2014-10-20,86.58917236328125,94.38999938964844,94.47000122070312,92.80000305175781,92.98999786376953,41479300
2014-10-21,88.86424255371094,96.87000274658203,96.87000274658203,95.31999969482422,95.55999755859375,53609800
2014-10-22,88.40552520751953,96.37000274658203,97.30000305175781,96.30999755859375,97.16999816894531,39178000
2014-10-23,89.73571014404297,97.81999969482422,98.36000061035156,97.16999816894531,97.33999633789062,48123800
2014-10-24,90.46958923339844,98.62000274658203,98.69000244140625,97.63999938964844,98.02999877929688,43157600
2014-10-27,90.5338134765625,98.69000244140625,98.87000274658203,98.0199966430664,98.43000030517578,29545700
2014-10-28,91.90065002441406,100.18000030517578,100.19999694824219,99.08000183105469,99.1500015258789,34495100
2014-10-29,91.5612564086914,99.80999755859375,100.12000274658203,99.0999984741211,99.8499984741211,40552800
2014-10-30,91.75390625,100.0199966430664,100.26000213623047,99.13999938964844,99.36000061035156,35935800
2014-10-31,93.01983642578125,101.4000015258789,101.75,101.06999969482422,101.68000030517578,54254100
2014-11-03,93.29505920410156,101.69999694824219,101.97000122070312,101.43000030517578,101.58000183105469,33481000
2014-11-04,92.98314666748047,101.36000061035156,101.62000274658203,100.66999816894531,101.37999725341797,22773300
2014-11-05,92.99232482910156,101.37000274658203,102.02999877929688,101.0199966430664,102.02999877929688,25818600
2014-11-06,93.285888671875,101.69000244140625,101.72000122070312,100.91999816894531,101.36000061035156,24671900
2014-11-07,93.20333099365234,101.5999984741211,101.91000366210938,101.06999969482422,101.87000274658203,20931700
2014-11-10,93.53360748291016,101.95999908447266,102.08999633789062,101.37999725341797,101.6500015258789,20360000
2014-11-11,93.82711029052734,102.27999877929688,102.27999877929688,101.69999694824219,101.9800033569336,15454000
2014-11-12,93.99224090576172,102.45999908447266,102.56999969482422,101.87000274658203,101.87000274658203,22050300
2014-11-13,94.39586639404297,102.9000015258789,103.27999877929688,102.41999816894531,102.6500015258789,28027800
2014-11-14,94.68941497802734,103.22000122070312,103.22000122070312,102.52999877929688,102.87000274658203,19251300
2014-11-17,94.40507507324219,102.91000366210938,103.20999908447266,102.41999816894531,102.9800033569336,23361600
2014-11-18,95.11140441894531,103.68000030517578,103.81999969482422,102.98999786376953,103.0,26336800
2014-11-19,94.68025207519531,103.20999908447266,103.56999969482422,102.7300033569336,103.56999969482422,23760200
2014-11-20,95.10224151611328,103.66999816894531,103.76000213623047,102.69000244140625,102.7699966430664,22874000
2014-11-21,95.28572082519531,103.87000274658203,104.69000244140625,103.54000091552734,104.58999633789062,34049100
2014-11-24,96.02877807617188,104.68000030517578,104.7300033569336,104.05999755859375,104.1500015258789,17928300
2014-11-25,96.17556762695312,104.83999633789062,105.1500015258789,104.56999969482422,104.83999633789062,17526000
2014-11-26,96.79933166503906,105.5199966430664,105.58000183105469,104.83000183105469,104.94000244140625,18973800
2014-11-28,97.24885559082031,106.01000213623047,106.25,105.7300033569336,105.80000305175781,17360400
2014-12-01,96.14801788330078,104.80999755859375,105.91999816894531,104.41999816894531,105.72000122070312,35969500
2014-12-02,96.53333282470703,105.2300033569336,105.41999816894531,104.69999694824219,104.91999816894531,26031300
2014-12-03,96.70759582519531,105.41999816894531,105.56999969482422,104.76000213623047,105.38999938964844,32974300
2014-12-04,96.66172790527344,105.37000274658203,105.77999877929688,104.93000030517578,105.31999969482422,31008800
2014-12-05,96.67090606689453,105.37999725341797,105.69999694824219,105.1500015258789,105.54000091552734,25622200
2014-12-08,95.98291778564453,104.62999725341797,105.56999969482422,104.08000183105469,105.11000061035156,32685800
2014-12-09,96.2856216430664,104.95999908447266,105.04000091552734,103.04000091552734,103.41000366210938,46035100
2014-12-10,94.77198028564453,103.30999755859375,105.02999877929688,103.12000274658203,104.7699966430664,39330100
2014-12-11,95.22150421142578,103.80000305175781,105.04000091552734,103.58999633789062,103.61000061035156,47576000
2014-12-12,94.18485260009766,102.66999816894531,103.98999786376953,102.66000366210938,102.80999755859375,46889400
2014-12-15,93.21246337890625,101.61000061035156,103.58000183105469,101.31999969482422,103.19999694824219,52968400
2014-12-16,91.71719360351562,99.9800033569336,102.47000122070312,99.95999908447266,100.97000122070312,65348600
2014-12-17,93.38680267333984,101.80000305175781,102.08999633789062,99.91999816894531,100.05000305175781,79715300
2014-12-18,95.63428497314453,104.25,104.26000213623047,102.9800033569336,103.26000213623047,49840900
2014-12-19,96.0550765991211,104.31999969482422,104.73999786376953,103.70999908447266,103.97000122070312,51419900
2014-12-22,96.29450988769531,104.58000183105469,104.61000061035156,104.0999984741211,104.1500015258789,33869200
2014-12-23,95.95380401611328,104.20999908447266,104.97000122070312,104.08999633789062,104.95999908447266,30156900
2014-12-24,96.03669738769531,104.30000305175781,104.69999694824219,104.2699966430664,104.33999633789062,14291300
2014-12-26,96.71805572509766,105.04000091552734,105.26000213623047,104.56999969482422,104.5999984741211,13924300
2014-12-29,96.69960021972656,105.0199966430664,105.25,104.87999725341797,104.94000244140625,17073800
2014-12-30,96.0550765991211,104.31999969482422,104.95999908447266,104.18000030517578,104.72000122070312,18604000
2014-12-31,95.06986999511719,103.25,104.91000366210938,103.0999984741211,104.5,24367100
2015-01-02,94.78441619873047,102.94000244140625,104.19999694824219,102.44000244140625,103.76000213623047,31314600
2015-01-05,93.39405822753906,101.43000030517578,102.61000061035156,101.13999938964844,102.48999786376953,36521300
2015-01-06,92.14183044433594,100.06999969482422,101.75,99.62000274658203,101.58000183105469,66205500
2015-01-07,93.3296127319336,101.36000061035156,101.5999984741211,100.48999786376953,100.7300033569336,37577400
2015-01-08,95.11592864990234,103.30000305175781,103.5,102.11000061035156,102.22000122070312,40212600
2015-01-09,94.48978424072266,102.62000274658203,103.6500015258789,102.0199966430664,103.62000274658203,41410100
2015-01-12,93.50457763671875,101.55000305175781,102.93000030517578,101.29000091552734,102.81999969482422,34129800
2015-01-13,93.47693634033203,101.5199966430664,103.62000274658203,100.69999694824219,102.54000091552734,56162300
2015-01-14,92.96128845214844,100.95999908447266,101.4800033569336,100.06999969482422,100.5,51354200
2015-01-15,91.75508880615234,99.6500015258789,101.58999633789062,99.52999877929688,101.43000030517578,51005400
2015-01-16,92.83236694335938,100.81999969482422,100.94999694824219,99.36000061035156,99.5199966430664,35362200
2015-01-20,93.56900024414062,101.62000274658203,101.87999725341797,100.29000091552734,101.43000030517578,30964100
2015-01-21,94.0478286743164,102.13999938964844,102.62000274658203,100.95999908447266,101.31999969482422,40128800
2015-01-22,95.78807830810547,104.02999877929688,104.13999938964844,101.63999938964844,102.54000091552734,40887200
2015-01-23,95.9998550415039,104.26000213623047,104.58000183105469,103.72000122070312,104.0199966430664,34783000
2015-01-26,95.88935852050781,104.13999938964844,104.33000183105469,103.61000061035156,104.13999938964844,19960900
2015-01-27,93.40330505371094,101.44000244140625,102.55999755859375,101.0999984741211,102.5,45253200
2015-01-28,92.92446899414062,100.91999816894531,103.18000030517578,100.9000015258789,103.06999969482422,43591700
2015-01-29,93.8176040649414,101.88999938964844,102.08000183105469,99.95999908447266,100.83999633789062,46539700
2015-01-30,93.09022521972656,101.0999984741211,102.58000183105469,100.95999908447266,101.80000305175781,42927600
2015-02-02,93.90049743652344,101.9800033569336,102.06999969482422,99.75,101.33000183105469,43624700
2015-02-03,94.80282592773438,102.95999908447266,103.02999877929688,101.68000030517578,102.3499984741211,30750400
2015-02-04,94.7199478149414,102.87000274658203,103.55000305175781,102.30999755859375,102.54000091552734,34073200
2015-02-05,95.5394515991211,103.76000213623047,103.83000183105469,102.87000274658203,103.12999725341797,23605500
2015-02-06,94.95935821533203,103.12999725341797,104.16999816894531,102.76000213623047,103.91999816894531,34169300
2015-02-09,94.655517578125,102.80000305175781,103.29000091552734,102.55000305175781,102.7300033569336,22604700
2015-02-10,96.12877655029297,104.4000015258789,104.54000091552734,103.20999908447266,103.37000274658203,23686500
2015-02-11,96.4786605834961,104.77999877929688,105.0199966430664,104.31999969482422,104.5199966430664,20303600
2015-02-12,97.60199737548828,106.0,106.04000091552734,105.30000305175781,105.45999908447266,22520300
2015-02-13,98.43989562988281,106.91000366210938,106.93000030517578,106.0999984741211,106.30000305175781,29030200
2015-02-17,98.53201293945312,107.01000213623047,107.08000183105469,106.63999938964844,106.91000366210938,17675300
2015-02-18,98.67008972167969,107.16000366210938,107.22000122070312,106.73999786376953,106.87999725341797,15149600
2015-02-19,99.15811157226562,107.69000244140625,107.76000213623047,107.05999755859375,107.08999633789062,19828100
2015-02-20,99.82108306884766,108.41000366210938,108.47000122070312,107.27999877929688,107.62000274658203,28336700
2015-02-23,99.92234802246094,108.5199966430664,108.55000305175781,108.11000061035156,108.3499984741211,17868000
2015-02-24,99.99601745605469,108.5999984741211,108.7300033569336,108.05000305175781,108.37999725341797,19745000
2015-02-25,99.74740600585938,108.33000183105469,108.86000061035156,108.08999633789062,108.44000244140625,19472300
2015-02-26,100.25384521484375,108.87999725341797,108.94000244140625,108.13999938964844,108.44000244140625,22255500
2015-02-27,99.81184387207031,108.4000015258789,108.91000366210938,108.2300033569336,108.83999633789062,27757600
2015-03-02,100.71421813964844,109.37999725341797,109.41999816894531,108.58999633789062,108.61000061035156,22988600
2015-03-03,100.24462127685547,108.87000274658203,109.16000366210938,108.18000030517578,109.05000305175781,20788900
2015-03-04,99.85789489746094,108.44999694824219,108.66999816894531,107.86000061035156,108.51000213623047,21007400
2015-03-05,100.0328369140625,108.63999938964844,108.97000122070312,108.19000244140625,108.7300033569336,15381000
2015-03-06,98.90029907226562,107.41000366210938,108.70999908447266,107.13999938964844,108.5,30990400
2015-03-09,99.18575286865234,107.72000122070312,107.98999786376953,107.19000244140625,107.62999725341797,26237100
2015-03-10,97.34416961669922,105.72000122070312,106.9800033569336,105.72000122070312,106.94999694824219,34234500
2015-03-11,96.78253173828125,105.11000061035156,106.01000213623047,105.06999969482422,105.87999725341797,25459700
2015-03-12,97.41783905029297,105.80000305175781,105.91999816894531,104.95999908447266,105.02999877929688,21473200
2015-03-13,96.99427032470703,105.33999633789062,106.12000274658203,104.68000030517578,105.69999694824219,42021100
2015-03-16,98.24653625488281,106.69999694824219,106.73999786376953,105.62000274658203,105.7300033569336,25674100
2015-03-17,98.40306854248047,106.87000274658203,107.04000091552734,106.16000366210938,106.41000366210938,19603800
2015-03-18,99.3698959350586,107.91999816894531,108.41000366210938,106.02999877929688,106.58000183105469,40622200
2015-03-19,99.51721954345703,108.08000183105469,108.37999725341797,107.87000274658203,108.02999877929688,31314000
2015-03-20,100.161376953125,108.52999877929688,109.06999969482422,108.51000213623047,108.72000122070312,31761400
2015-03-23,99.96759796142578,108.31999969482422,108.7699966430664,108.27999877929688,108.47000122070312,17268500
2015-03-24,99.60762786865234,107.93000030517578,108.80999755859375,107.91000366210938,108.30999755859375,22445300
2015-03-25,97.3281021118164,105.45999908447266,108.19999694824219,105.41999816894531,108.0999984741211,41581400
2015-03-26,96.99588775634766,105.0999984741211,105.69999694824219,104.23999786376953,104.58999633789062,47846300
2015-03-27,97.38347625732422,105.5199966430664,105.7699966430664,104.91999816894531,105.08000183105469,33878400
